140176252,0.0
1087760079053451264,0.0
3165888567,0.2
4434183929,0.5
1107822974252580864,0.6
3046157520,0.6
3207518511,0.7
53674575,0.0
267363591,-0.2
5911342,-0.2
52891634,-0.3
52891634,0.6
123524658,-0.4
257642618,0.4
10175642,-0.3
31288364,-0.4
549247996,0.0
912045479072030721,0.0
317481025,0.0
3240906682,0.0
179271210,0.0
963089840,0.6
1035638075739779072,0.4
466137772,-0.1
408964956,-0.1
26230407,-0.2
3219176557,0.2
918654877,0.2
248854120,0.0
984478078133911552,0.0
1043196906,-0.7
1198611006026633217,0.0
14896937,0.0
2510241619,0.4
26475664,-0.2
1182989845682999299,0.5
1174908392172687360,0.4
28068541,0.6
874782087324196864,0.7
1002338164621574145,0.5
2223793339,0.8
52891634,0.2
52891634,-0.1
2598840390,-0.3
16665516,0.0
1101609128064016384,0.0
